po_id,do_id,sku_id,line_item_status,order_status,product_family,product_division,display_name,product_type,index,id,score
SA358237733,7326905267,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,1436b0ed-5cc6-4967-a1ae-0a71484e54ed,1.0
SA534074030,7321788948,QN55Q6FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,55 Inch Class QLED Q6F 4K Smart TV (2025),Physical,usa-order-line-item-feed-v5.0.0-202511,742d4219-b4cf-43cb-9b7f-f0a959d4c874,1.0
SA157520616,7323882838,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,62e095c8-ddb2-44bd-ada0-db54580212d7,1.0
SA351164766,7322041709,DM_CE_STANDARD_LARGE,Delivered,PartiallyDelivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,bcfa235c-ca58-4ef4-b1cd-c5ca3ae98074,1.0
SA301742421,7325252524,L-INST/A1-EQ55,Delivered,Delivered,television-home-theater-accessories,televisions-home-theater,Professional TV mounting,Installation,usa-order-line-item-feed-v5.0.0-202511,c6cbbd4c-daee-4991-a0c7-bde49b7da80a,1.0
SA153688483,7323708123,WA55A7300AE/US,Delivered,Delivered,washers,home-appliances,5.5 cu. ft. Extra-Large Capacity Smart Top Load Washer with Super Speed Wash in Ivory,Physical,usa-order-line-item-feed-v5.0.0-202511,327e8e76-64c1-4ac6-9349-ed0ed13465e6,1.0
SA567595661,7325948955,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,3b41b759-0a9e-402e-b6e8-a04c39a7e3ee,1.0
SA134504270,7325701087,QN65QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,23e4d314-00f9-46a7-b0c7-aed1ba7ebb0d,1.0
SA364763236,7324022540,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,bc858a0c-8988-4b32-a39b-6a12a10b351d,1.0
SA364881886,7324471159,RF29BB86004MAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 4-Door French Door Refrigerator (29 cu. ft.) with Beverage Center™ in Morning Blue Glass Top Panels and White Glass Middle and Bottom Panels ,Physical,usa-order-line-item-feed-v5.0.0-202511,42f21f65-6329-48bf-8eb3-c6641468c857,1.0
SA338481380,7324475362,QN55Q6FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,55 Inch Class QLED Q6F 4K Smart TV (2025),Physical,usa-order-line-item-feed-v5.0.0-202511,87731e15-bfc4-4579-b40c-51bb63e924a6,1.0
SA502423880,7325189950,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,9eeffad3-fb7c-44f5-a70d-4f4938083639,1.0
SA561694363,7325340785,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,6303c010-e6a0-432c-b364-14d879451895,1.0
SA056047110,7324294440,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,e2906ad9-b1b1-4642-b2ff-eca985249c83,1.0
SA101242826,7325340776,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,e319f3f4-ccc2-4ff8-b6fb-dba67815c3bb,1.0
SA102465067,7325189966,NSI6DG9500SRAA,Delivered,Delivered,ranges,home-appliances,Bespoke 6.3 cu. ft. Smart Slide-In Induction Range with Ambient Edge Lighting™ & Air Sous Vide in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,b598db4b-9e42-470b-a445-ad8eadef7153,1.0
SA564871723,7325189949,WA54CG7105AVUS,Delivered,Delivered,washers,home-appliances,5.4 cu. ft. Extra-Large Capacity Smart Top Load Washer with ActiveWave™ Agitator and Super Speed Wash in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,aa915211-1a00-4327-8665-b21351668ca3,1.0
SA301646730,7321789453,DM_HA_STANDARD,Shipped,PartiallyDelivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,3abd8b60-88e5-46d5-9f06-1f3d8baf2ac7,1.0
SA301646730,7321789453,NSG6DG8500SRAA,Shipped,PartiallyDelivered,ranges,home-appliances,Bespoke 6.0 cu. ft. Smart Slide-In Gas Range with Air Sous Vide & Air Fry in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,f8514e15-4ddf-4b1e-97e7-31881ad5b854,1.0
SA154561860,7324655157,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,c77433cf-be65-49f6-9dc0-b70178f735b0,1.0
SA035497931,7323860217,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,152d4e71-c4e1-47c7-9c00-af332a01c45a,1.0
SA002893436,7322355526,QN65QEF1AFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class QLED QEF1 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,db5b1924-948c-42c7-a953-2325a9d32f11,1.0
SA158802156,7324376963,QN98Q7FAAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"98"" Class QLED Q7F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,9506ee12-1998-498b-866e-c3ea66a764c6,1.0
SA369005733,7325863823,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,1734cc96-4c89-4a7a-85c7-fee82a722a7c,1.0
SA104251430,7325449393,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,96ace4bf-f175-4a24-9716-1d7aa37a8eb7,1.0
SA367068241,7325449368,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,7e7d9f0e-4c0e-450b-90ab-9e00d08a79b3,1.0
SA367068241,7325449368,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,ddca52f0-1624-47bd-afff-07b7aa54efa5,1.0
SA534226181,7325251201,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,b93a185d-18de-4fd8-9aae-1870813a79d6,1.0
SA330147663,7325449380,WD53DBA900HBA1,Delivered,Delivered,all-in-one-washer-dryer-combo,home-appliances,5.3 cu. ft. Bespoke AI Laundry Ventless Heat Pump Dryer Combo™ All-in-One Ultra Capacity Washer with AI Home in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202511,e66fbdd6-5585-4853-bea3-a1a7b2b865e3,1.0
SA307279458,7322746567,HA-INST-DSH00,Delivered,Delivered,dishwashers,home-appliances,Install Dishwasher,Installation,usa-order-line-item-feed-v5.0.0-202511,0bfb234d-7e46-4ce5-83e3-9fc3e177d9f9,1.0
SA307279458,7322746567,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,9adcf8b4-ef15-488c-afc5-ab8329688d2b,1.0
SA060688563,7324294408,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,6484afdf-30d4-40c8-a196-81e67a00bdff,1.0
SA369685521,7325013582,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,485dd8aa-c265-4e56-b751-c417811b9ad4,1.0
SA369685521,7325013582,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,f5451a5c-9fb6-444e-aec9-4ce4d9437a21,1.0
SA007977113,7325340784,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,7a6a89fc-f976-47a5-ace4-3557c3caa6ab,1.0
SA169153206,7323267665,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,d4923b2c-1cff-4bee-836d-2fd25346381a,1.0
SA150853536,7325449382,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,30a18fdf-6f02-4cf2-addf-857f68cdcbf3,1.0
SA150853536,7325449382,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,df47199f-9c43-4d80-9363-562b55f65b4c,1.0
SA150853536,7325449382,ME21DG6500SRAA,Delivered,Delivered,microwaves,home-appliances,Bespoke 2.1 cu. ft. Over-the-Range Microwave with Edge to Edge Glass Display in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,4e29437a-1e9b-4518-a7df-2becddb4358a,1.0
SA557267710,7322636428,HA-INST-BESPOKE00,Delivered,Delivered,refrigerators,home-appliances,Install Bespoke Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202511,56d44a12-a86a-42a3-95a2-951b2a08ea3a,1.0
SA137658561,7324659801,HA-INST-DSH00,Delivered,Delivered,dishwashers,home-appliances,Install Dishwasher,Installation,usa-order-line-item-feed-v5.0.0-202511,7942125d-bcb1-41f0-ab9e-46272cee19d0,1.0
SA137658561,7324659801,ME21DG6300SRAA,Delivered,Delivered,microwaves,home-appliances,2.1 cu. ft. Over-the-Range Microwave with Wi-Fi in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,d8ed25cc-b731-4ab6-9422-de7dbe657f1a,1.0
SA361088030,7324723595,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,b3fcc947-79e2-435c-9d58-ab729a08a004,1.0
SA361088030,7324723595,RF90F29AEWAA,Delivered,Delivered,refrigerators,home-appliances,Bespoke 29 cu. ft. 4-Door French Door Refrigerator with AI Family Hub™+ & AI Vision Inside™ in White Glass,Physical,usa-order-line-item-feed-v5.0.0-202511,ebec749c-2308-4f50-8f53-e6a7d693373a,1.0
SA308578463,7325459402,DW80CG5450MTAA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 46dBA Dishwasher with StormWash™ in Matte Black Steel,Physical,usa-order-line-item-feed-v5.0.0-202511,c2e80390-dde1-4051-9711-f84b3bc98159,1.0
SA058468210,7324462263,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202511,b88c738e-109d-4599-ad31-a58f38c740d8,1.0
SA033704831,7325571036,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,e35946b4-ec7b-40e9-9630-ad666cf0cc01,1.0
SA162753863,7326911545,HA-INST-DRY0G,Shipped,PartiallyDelivered,dryers,home-appliances,Install Dryer – Gas,Installation,usa-order-line-item-feed-v5.0.0-202511,b44e6d78-9374-4294-80ae-5d55151d6309,1.0
SA532319703,7325251193,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202511,186dea83-5dd2-4c92-9452-b508ce4d298d,1.0
SA151954751,7325573613,HA-INST-RNG0G,Delivered,Delivered,ranges,home-appliances,Install Appliance - Gas,Installation,usa-order-line-item-feed-v5.0.0-202511,92e9ff04-f831-4365-8839-99428f91b3ec,1.0
SA151954751,7325573613,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,635fb697-1237-442c-b576-7a52ab577ad9,1.0
SA060422103,7325573626,HA-INST-RNG0G,Delivered,Delivered,ranges,home-appliances,Install Appliance - Gas,Installation,usa-order-line-item-feed-v5.0.0-202511,9546ff7e-c470-4b51-b6a5-a966350d908c,1.0
SA066031901,7325267708,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,93e4ef06-ee38-4059-9a43-a4643fef09ad,1.0
SA163789971,7325948770,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,3d6bfa3e-82d7-4210-9ed8-8f0033de43e5,1.0
SA364518730,7326228154,DM_HA_STANDARD,Shipped,PartiallyDelivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202511,2e0debc8-2a57-42c6-ad35-ab7c821b21fd,1.0
SA364518730,7326228154,HA-HAUL-AWY,Shipped,PartiallyDelivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202511,b5113b0a-093e-4e12-ba0c-9118de85f836,1.0
SA330309703,7324294417,QN65LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202511,f88b5fe3-ae76-4777-b24c-50b6aabc59ef,1.0
SA101604556,7323860229,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,7b00a298-4637-4a48-9800-aba6bc4ee01b,1.0
SA101604556,7323860229,DVG54CG7150DA3,Delivered,Delivered,dryers,home-appliances,7.4 cu. ft. Smart Gas Dryer with Pet Care Dry and Steam Sanitize+ in Brushed Navy,Physical,usa-order-line-item-feed-v5.0.0-202512,5cc5de28-9fcd-4133-a570-a9a19e81c6ad,1.0
SA503510140,7324135013,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,3399f3c7-37aa-47aa-b82d-60ec98cd476b,1.0
SA008177083,7324205315,WE702NB/US,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke AI Laundry Combo™ Pedestal with Storage Drawer in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,41e9e8f0-4c17-489c-b1ef-037549ad91e3,1.0
SA034528660,7322041778,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,ef41468b-b624-41de-be12-c5f6b12eef05,1.0
SA001615543,7324291965,RECYCLE-HAUL-AWY-TV,Delivered,Delivered,refrigerators,home-appliances,Haul away and Recycle,Installation,usa-order-line-item-feed-v5.0.0-202512,b849cca5-b86b-4afd-a74d-e18bdbe37a38,1.0
SA001615543,7324291965,QN75QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,85869d5f-bc6d-45fd-9735-8edb5924a384,1.0
SA032482696,7325749445,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,3bcd0c7e-bb5b-4616-b53d-05e5ef988bbf,1.0
SA032482696,7325749445,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,4a79f902-1932-4393-be72-bef5830eca1d,1.0
SA030443390,7324288848,WA47CG3500AVA4,Delivered,Delivered,washers,home-appliances,4.7 cu. ft. Large Capacity Smart Top Load Washer with Active WaterJet in Brushed Black,Physical,usa-order-line-item-feed-v5.0.0-202512,676897fb-686e-42d2-ae2c-48a3e88532ea,1.0
SA531663556,7326104124,RA-F36DB4MT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke 4-Door French Door Refrigerator Panel in Matte Black Steel - Bottom Panel,Physical,usa-order-line-item-feed-v5.0.0-202512,329778de-2be4-48d3-86b6-5eecbd4292ce,1.0
SA531663556,7326104124,RA-F18DU4MT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,Bespoke 4-Door French Door Refrigerator Panel in Matte Black Steel - Top Panel,Physical,usa-order-line-item-feed-v5.0.0-202512,3c0d2099-8090-4702-9c11-5b327b6bb947,1.0
SA168843183,7325190030,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,16fd349b-666d-4799-b52a-b3e585dd361f,1.0
SA064413361,7326032405,QN85QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,64b289d4-3eb2-49c6-9810-32bd1eb16c61,1.0
SA506517886,7323920524,QN75LS03FWFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class The Frame Pro LS03FW Neo QLED 4K Art Mode Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,7e83ca8c-d88a-4aba-a37a-0c1de182ae57,1.0
SA162803016,7325741006,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,1c0e2cdb-a59d-43f0-8b48-16a9314a5bfe,1.0
SA166622721,7325111454,DW80B7070US/AA,Delivered,Delivered,dishwashers,home-appliances,AutoRelease Smart 42dBA Dishwasher with StormWash+™ and Smart Dry in Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,85571283-b1c3-4b7f-9f20-cdbc4f923dee,1.0
SA137725796,7325266257,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,d505b5fb-f41f-4f6a-9811-14264d335034,1.0
SA303228553,7325189671,QN65S95FAFXZA,Delivered,PartiallyDelivered,tvs,televisions-home-theater,"65"" Class OLED S95F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,eacc951f-9c7f-4d90-8482-ac395ca9f875,1.0
SA355698760,7325981425,DW90F89T0USRAA,Delivered,Delivered,dishwashers,home-appliances,38 dBA Bespoke Smart Dishwasher with 3rd Rack Washing System in Fingerprint Resistant Stainless Steel,Physical,usa-order-line-item-feed-v5.0.0-202512,c01dd379-1d23-4927-bc3a-4eb3d5e6f9af,1.0
SA369078516,7325340766,QN65S95FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class OLED S95F 4K Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,56be9649-a277-41b6-a569-9f194a389129,1.0
SA334824801,7325769741,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,093ed685-1a19-4142-a894-78a0f4a53b7e,1.0
SA034743350,7324960654,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,392e3125-44c5-4ccd-a304-c131fe6e2ec1,1.0
SA034743350,7324960654,HA-HAUL-AWY,Delivered,Delivered,refrigerators,home-appliances,Haul away Old Appliance,Installation,usa-order-line-item-feed-v5.0.0-202512,c6e5a5e1-c047-476b-bae6-37fb147f6911,1.0
SA338581316,7325641408,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,05c4c182-f6a7-44c7-bb3f-ddcb1bd27a9d,1.0
SA336267896,7324890462,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,7d2081d4-298e-40af-ae7d-69cc22cc5d7c,1.0
SA533826663,7325109201,UN85U8000FFXZA,Delivered,Delivered,tvs,televisions-home-theater,"85"" Class Crystal UHD U8000F 4K Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,4b09f964-8a30-4f0d-8dc1-1f2ae295781b,1.0
SA566044403,7325571065,QN75QN90FAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN90F Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,73c3afca-db3b-4362-93a3-eb4f7659fabb,1.0
SA006495106,7325267734,QN75QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"75"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,f71ef845-fb04-4f71-86de-8728850b8f88,1.0
SA057728460,7323819529,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,446b2f39-6b2b-4334-a04f-9175af0eed43,1.0
SA558028490,7326457457,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,2a424797-14a2-4d7d-845b-ef825ac55f26,1.0
SA561898611,7325645594,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,e7a510d0-69a5-4d14-88e3-f606b02070a1,1.0
SA561898611,7325645594,HA-INST-REF00,Delivered,Delivered,refrigerators,home-appliances,Install Refrigerator,Installation,usa-order-line-item-feed-v5.0.0-202512,0d255393-87e9-4a59-9080-3b3bcf934982,1.0
SA059112451,7325340834,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,4648cb02-7b2b-4163-baf6-28d7f1347230,1.0
SA052980950,7326130190,RA-F18DBBMT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,BESPOKE 4-Door Flex™ Refrigerator Panel in Matte Black Steel - Bottom Panel,Physical,usa-order-line-item-feed-v5.0.0-202512,1da36b56-501a-4756-ac27-7f89fd81da01,1.0
SA052980950,7326130190,DM_HA_STANDARD,Delivered,Delivered,,,Home Delivery,Delivery,usa-order-line-item-feed-v5.0.0-202512,31aa99b3-1db5-4e38-be10-e4196df20782,1.0
SA052980950,7326130190,RA-F18DBBMT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,BESPOKE 4-Door Flex™ Refrigerator Panel in Matte Black Steel - Bottom Panel,Physical,usa-order-line-item-feed-v5.0.0-202512,9ea135ec-f6b6-45e8-8107-02896b25e979,1.0
SA052980950,7326130190,RA-F18DUUMT/AA,Delivered,Delivered,home-appliances-accessories,home-appliances,BESPOKE 4-Door Flex™ Refrigerator Panel in Matte Black Steel - Top Panel,Physical,usa-order-line-item-feed-v5.0.0-202512,a4a813c4-df72-442d-952c-a41ffe6dda5d,1.0
SA133592856,7325977996,HA-INST-WAS00,Delivered,Delivered,washers,home-appliances,Install Washer,Installation,usa-order-line-item-feed-v5.0.0-202512,2e67967c-afac-46c4-bc08-63336a528c2a,1.0
SA007154215,7325526425,DM_CE_STANDARD_LARGE,Delivered,Delivered,,,Standard,Delivery,usa-order-line-item-feed-v5.0.0-202512,f694b614-47f7-4ee0-ac7d-32f88402aa0b,1.0
SA007752686,7325571074,QN65QN1EFAFXZA,Delivered,Delivered,tvs,televisions-home-theater,"65"" Class Neo QLED 4K QN1EF Samsung Vision AI Smart TV (2025)",Physical,usa-order-line-item-feed-v5.0.0-202512,18d145c1-c043-4066-8c77-a232ecd4705e,1.0
